Trial.ID	Target.ID	Lexicality	Morphtype	Target	Prime	Primetype	Logfreq.Zipf.t	Lent	Lenp	Logfreq.Zipf.p	Nt	Np	Rotation	Language
212295	295	NONWORD	NA	finava	finalista	rel	NA	6	9	2,458094958	8	2	B	ita
212296	296	NONWORD	NA	solpio	solamente	rel	NA	6	9	4,39653354	4	6	A	ita
212296	296	NONWORD	NA	solpio	solamente	rel	NA	6	9	4,39653354	4	6	B	ita
222297	297	NONWORD	NA	lachia	tifoseria	ctrl	NA	6	9	1,792983	3	1	A	ita
222297	297	NONWORD	NA	lachia	tifoseria	ctrl	NA	6	9	1,792983	3	1	B	ita
212298	298	NONWORD	NA	frulore	fruttaiolo	rel	NA	7	10	1,367014489	0	1	A	ita
212298	298	NONWORD	NA	frulore	fruttaiolo	rel	NA	7	10	1,367014489	0	1	B	ita
222299	299	NONWORD	NA	lopesta	corpuscolo	ctrl	NA	7	10	1,367014489	0	1	A	ita
222299	299	NONWORD	NA	lopesta	corpuscolo	ctrl	NA	7	10	1,367014489	0	1	B	ita
222300	300	NONWORD	NA	busgalti	sciagurato	ctrl	NA	8	10	2,622286994	0	4	A	ita
222300	300	NONWORD	NA	busgalti	sciagurato	ctrl	NA	8	10	2,622286994	0	4	B	ita
